9025015,2013-02-26T19:57:54,-21.45,-179.2791,603.5,5.8
9084935,2013-04-06T00:29:55,42.7356,131.0457,572.3,5.8
9093758,2013-06-07T12:54:10,-23.8633,179.0992,557.7,5.9
9193194,2013-08-29T13:52:27,-19.3976,-179.021,674.3,5.8
9376197,2016-09-24T21:28:41,-19.7819,-178.2443,596.4,6.9
9395055,2013-11-03T11:03:40,4.6415,123.4,556.8,6.0
9918052,2013-12-04T14:55:41,-25.4687,178.3534,585.8,5.8
9946953,2016-12-18T13:30:11,-9.9661,-70.9698,622.53,6.4
9951393,2017-01-02T13:14:02,-23.2513,179.2383,551.62,6.3
9953968,2017-01-10T06:13:47,4.4634,122.575,612.71,7.3
9981639,2014-01-23T00:52:15,-7.1346,120.2947,590.0,5.5
10001810,2017-02-21T14:09:04,-19.2814,-63.9047,595.98,6.5
10003583,2017-02-24T17:28:44,-23.2601,-178.8033,414.89,6.9
10003813,2017-02-24T23:46:45,-17.9678,-178.4533,581.4,5.9
10049656,2017-04-13T17:05:55,-18.2279,-178.1683,502.06,5.8
10087356,2017-04-18T17:11:47,-18.0851,-178.3718,628.0,6.0
10159151,2017-05-20T01:06:14,9.3849,123.9583,533.0,6.0
10227651,2017-06-17T22:26:01,-24.0934,179.6059,511.0,6.1
10394345,2017-08-19T02:00:52,-17.9609,-178.8406,544.0,6.4
10401792,2017-09-07T17:26:49,27.7829,139.8041,451.0,6.1
10447967,2017-10-24T10:47:47,-7.2364,123.0401,549.19,6.7
10452239,2017-11-05T01:35:28,-18.6496,-177.7449,482.88,5.5
10452819,2017-11-07T09:01:39,-17.6795,-178.5379,554.72,5.7
10453182,2017-11-08T07:35:11,-21.8611,-179.4282,582.59,5.7
10486346,2017-11-14T10:50:05,-18.1544,-177.9864,603.53,5.5
10600157,2018-01-02T14:57:19,-24.8235,178.45,579.49,5.9
10603718,2018-01-11T17:53:34,-23.953,179.9512,520.48,5.5
10605462,2018-01-16T19:57:18,-19.4488,-179.2981,666.87,5.9
10606101,2018-01-18T12:08:52,52.5662,152.9796,447.58,5.7
10608532,2018-01-25T10:41:14,-17.7562,-179.6446,620.51,5.7
10641454,2018-02-09T11:43:56,-17.8875,-178.6641,545.18,5.9
10641734,2018-02-09T23:59:24,-21.3996,-179.2817,604.22,5.6
10642106,2018-02-11T16:38:14,-20.919,-179.1396,631.16,5.5
