#EventID | Time | Latitude | Longitude | Depth/km | Author | Catalog | Contributor | ContributorID | MagType | Magnitude | MagAuthor | EventLocationName
1864207|2004-12-17T07:13:09|-21.9508|-179.3575|592.2|ISC|ISC|ISC|7449322|MW|5.8|HRVD|FIJI ISLANDS REGION
1818917|2004-12-11T01:55:48|-4.6159|149.7571|531.9|ISC|ISC|ISC|7447444|MW|5.5|HRVD|BISMARCK SEA
1813640|2004-12-10T02:33:46|-20.2329|-177.7231|452.6|ISC|ISC|ISC|7447190|MW|5.3|HRVD|FIJI ISLANDS REGION
1794941|2004-12-06T16:26:28|-18.5203|-178.0798|439.7|ISC|ISC|ISC|7446259|MW|6.1|HRVD|FIJI ISLANDS REGION
1894928|2004-11-23T21:04:56|-24.3776|179.0198|549.9|ISC|ISC|ISC|7440799|MW|5.8|HRVD|SOUTH OF FIJI ISLANDS
1860822|2004-11-18T12:27:06|-21.0903|-179.0647|621.3|ISC|ISC|ISC|7438180|MW|5.7|HRVD|FIJI ISLANDS REGION
1857221|2004-11-17T21:09:09|-20.0526|-178.7163|592.2|ISC|ISC|ISC|8033671|MW|6.5|HRVD|FIJI ISLANDS REGION
1857162|2004-11-17T21:04:19|-19.949|-178.6729|577.2|ISC|ISC|ISC|7437824|mb|5.2|NEIC|FIJI ISLANDS REGION
1831773|2004-11-13T07:33:16|-26.7133|-63.3086|567.5|ISC|ISC|ISC|7435595|MW|5.8|HRVD|SANTIAGO DEL ESTERO PROV., ARG.
1825064|2004-11-12T06:36:15|-26.6664|-63.3346|561.1|ISC|ISC|ISC|7434937|MW|6.0|HRVD|SANTIAGO DEL ESTERO PROV., ARG.
1788937|2004-11-07T02:02:24|47.9611|144.4788|465.4|ISC|ISC|ISC|7431890|MW|6.1|HRVD|SEA OF OKHOTSK
1866608|2004-10-23T04:03:59|-5.0343|154.2739|406.9|ISC|ISC|ISC|7420981|MW|5.2|HRVD|SOLOMON ISLANDS
1847877|2004-10-19T00:46:38|30.496|138.5539|406.4|ISC|ISC|ISC|7419740|MW|5.1|HRVD|SOUTHEAST OF HONSHU, JAPAN
1822889|2004-10-13T20:30:01|-17.6737|-178.7993|522.1|ISC|ISC|ISC|7418256|MW|5.4|HRVD|FIJI ISLANDS REGION
1810153|2004-10-11T05:09:35|31.1526|135.5401|506.2|ISC|ISC|ISC|7417563|MW|5.3|HRVD|SOUTHEAST OF SHIKOKU, JAPAN
1761311|2004-10-02T06:09:24|2.3669|122.2692|546.4|ISC|ISC|ISC|7414055|MW|5.1|HRVD|CELEBES SEA
1765336|2004-09-03T09:25:00|-17.2306|-179.2056|536.1|ISC|ISC|ISC|7397475|MW|5.4|HRVD|FIJI ISLANDS REGION
1915250|2004-08-31T13:19:17|-22.7421|179.1944|576.9|ISC|ISC|ISC|7395189|MW|5.2|HRVD|SOUTH OF FIJI ISLANDS
1894431|2004-07-25T14:35:17|-2.4931|103.9746|581.9|ISC|ISC|ISC|7375830|MW|7.3|HRVD|SOUTHERN SUMATRA, INDONESIA
1833055|2004-07-15T04:27:13|-17.7045|-178.7667|560.0|ISC|ISC|ISC|7371822|MW|7.1|HRVD|FIJI ISLANDS REGION
1833030|2004-07-15T04:27:10|-17.8143|-178.6607|560.0|ISC|ISC|ISC|7371824|mb|5.5|NEIC|FIJI ISLANDS REGION
1833014|2004-07-15T04:27:07|-17.8603|-178.724|560.0|ISC|ISC|ISC|7371825|mb|5.1|NEIC|FIJI ISLANDS REGION
1806204|2004-07-11T01:15:54|-25.4337|179.8316|466.4|ISC|ISC|ISC|7370063|MW|5.3|HRVD|SOUTH OF FIJI ISLANDS
1801617|2004-07-10T06:19:10|-21.806|-179.4569|601.8|ISC|ISC|ISC|7369765|MW|5.2|HRVD|FIJI ISLANDS REGION
1757225|2004-07-01T16:20:58|-25.501|-179.3987|405.5|ISC|ISC|ISC|7366750|MW|5.6|HRVD|SOUTH OF FIJI ISLANDS
1876888|2004-06-23T01:26:01|-7.0095|124.8676|555.7|ISC|ISC|ISC|7359536|MW|5.2|HRVD|BANDA SEA
1861073|2004-06-20T00:47:31|-21.9965|-179.4673|604.0|ISC|ISC|ISC|7358403|MW|5.3|HRVD|FIJI ISLANDS REGION
1848457|2004-06-17T13:59:10|-18.7665|-177.9362|474.6|ISC|ISC|ISC|7357576|MW|5.2|HRVD|FIJI ISLANDS REGION
1833437|2004-06-14T21:27:37|-21.3164|-179.0267|619.9|ISC|ISC|ISC|7356610|MW|5.3|HRVD|FIJI ISLANDS REGION
1828292|2004-06-13T19:28:11|-17.9942|-178.5351|567.0|ISC|ISC|ISC|7356294|MW|5.7|HRVD|FIJI ISLANDS REGION
1785216|2004-06-06T09:38:05|-6.0511|113.1126|576.9|ISC|ISC|ISC|7353610|MW|5.8|HRVD|JAVA, INDONESIA
1764785|2004-06-02T17:05:07|-23.7988|179.2392|536.8|ISC|ISC|ISC|7352262|MW|5.5|HRVD|SOUTH OF FIJI ISLANDS
1879164|2004-05-22T14:33:51|-23.5905|179.9275|522.6|ISC|ISC|ISC|7346836|mb|5.0|NEIC|SOUTH OF FIJI ISLANDS
1783233|2004-05-06T12:01:38|-4.5882|149.4339|571.0|ISC|ISC|ISC|7339735|MW|5.5|HRVD|BISMARCK SEA
1846292|2004-04-17T13:02:24|47.2025|145.6704|401.9|ISC|ISC|ISC|7331465|MW|5.3|HRVD|SEA OF OKHOTSK
1846186|2004-04-17T12:40:15|-23.7214|179.9563|544.2|ISC|ISC|ISC|7331432|MW|5.6|HRVD|SOUTH OF FIJI ISLANDS
1819486|2004-04-12T23:57:58|-19.0987|-177.6262|598.6|ISC|ISC|ISC|7329273|mb|5.0|NEIC|FIJI ISLANDS REGION
1775549|2004-04-05T08:17:19|-25.7447|179.4888|514.5|ISC|ISC|ISC|7326160|mb|5.1|NEIC|SOUTH OF FIJI ISLANDS
1750814|2004-03-30T20:01:57|-24.568|179.9263|501.9|ISC|ISC|ISC|7322063|MW|5.3|HRVD|SOUTH OF FIJI ISLANDS
1745115|2004-03-27T09:07:36|-24.704|179.835|506.2|ISC|ISC|ISC|7319610|mb|5.1|NEIC|SOUTH OF FIJI ISLANDS
1711457|2004-03-08T22:49:30|-20.8972|-178.952|586.6|ISC|ISC|ISC|7306338|MW|5.5|HRVD|FIJI ISLANDS REGION
1705277|2004-03-05T06:00:20|-20.7437|-178.7724|615.1|ISC|ISC|ISC|7303959|MW|5.5|HRVD|FIJI ISLANDS REGION
1731319|2004-02-20T11:18:26|50.5471|149.9789|533.5|ISC|ISC|ISC|7505765|MW|5.2|HRVD|SEA OF OKHOTSK
1716124|2004-02-11T10:39:56|-24.1903|179.8942|522.8|ISC|ISC|ISC|7250203|MW|5.2|HRVD|SOUTH OF FIJI ISLANDS
1703200|2004-02-04T05:18:43|-26.1088|-63.4234|551.9|ISC|ISC|ISC|7247444|MW|5.7|HRVD|SANTIAGO DEL ESTERO PROV., ARG.
1726875|2004-01-15T19:50:20|53.1486|153.5747|477.9|ISC|ISC|ISC|7234779|MW|5.1|HRVD|SEA OF OKHOTSK
1723594|2004-01-13T21:54:21|-22.7992|-63.6231|520.6|ISC|ISC|ISC|7233458|MW|5.4|HRVD|SALTA PROVINCE, ARGENTINA
1722584|2004-01-13T09:40:29|-22.1683|-179.5161|598.7|ISC|ISC|ISC|7233065|mb|5.0|NEIC|SOUTH OF FIJI ISLANDS
1719197|2004-01-11T09:29:45|-19.9964|-179.1939|670.9|ISC|ISC|ISC|7231744|mb|5.1|NEIC|FIJI ISLANDS REGION
1719192|2004-01-11T09:29:07|-20.2042|-179.1342|661.8|ISC|ISC|ISC|7231743|MW|6.0|HRVD|FIJI ISLANDS REGION
1717165|2004-01-10T06:54:57|-18.3636|-177.5931|639.1|ISC|ISC|ISC|7230925|MW|5.3|HRVD|FIJI ISLANDS REGION
1691670|2003-12-26T08:18:32|-17.5019|-178.8233|548.5|ISC|ISC|ISC|7217911|MW|5.5|HRVD|FIJI ISLANDS REGION
1658952|2003-12-13T12:21:08|-21.7545|-179.2901|610.6|ISC|ISC|ISC|7207476|MW|5.3|HRVD|FIJI ISLANDS REGION
1613031|2003-12-05T00:27:21|-26.1087|179.3017|496.3|ISC|ISC|ISC|7198817|MW|5.4|HRVD|SOUTH OF FIJI ISLANDS
1604731|2003-12-03T07:33:56|-20.8047|-178.7026|599.8|ISC|ISC|ISC|7197429|MW|5.4|HRVD|FIJI ISLANDS REGION
1596512|2003-12-01T10:34:57|-18.3941|-177.9916|597.9|ISC|ISC|ISC|7196216|MW|5.3|HRVD|FIJI ISLANDS REGION
1688838|2003-11-28T19:00:05|-19.8633|-178.2196|595.0|ISC|ISC|ISC|7193893|MW|5.4|HRVD|FIJI ISLANDS REGION
1673950|2003-11-20T02:01:25|-24.3943|-179.7385|485.2|ISC|ISC|ISC|7187967|MW|5.6|HRVD|SOUTH OF FIJI ISLANDS
1681115|2003-10-23T07:58:28|-23.8916|179.853|543.4|ISC|ISC|ISC|7164202|MW|5.7|HRVD|SOUTH OF FIJI ISLANDS
1660728|2003-10-15T02:19:41|-17.8391|-178.6937|552.3|ISC|ISC|ISC|7158105|MW|5.9|HRVD|FIJI ISLANDS REGION
1648780|2003-10-11T19:46:06|-18.0483|-178.502|584.4|ISC|ISC|ISC|7155776|MW|5.7|HRVD|FIJI ISLANDS REGION
1616727|2003-10-04T14:49:03|-7.046|125.4509|547.9|ISC|ISC|ISC|7149906|MW|5.8|HRVD|BANDA SEA
1659733|2003-09-30T02:01:05|-22.2573|-179.57|587.9|ISC|ISC|ISC|7139544|MW|5.3|HRVD|SOUTH OF FIJI ISLANDS
1670626|2003-08-31T23:07:59|43.3971|132.316|467.3|ISC|ISC|ISC|7074554|MW|6.1|HRVD|PRIMOR'YE, RUSSIA
1660428|2003-08-28T20:39:45|-22.0442|-179.5069|580.5|ISC|ISC|ISC|7072495|MW|5.5|HRVD|SOUTH OF FIJI ISLANDS
1658230|2003-08-28T06:38:13|-7.3069|126.0649|434.2|ISC|ISC|ISC|7072050|MW|5.9|HRVD|BANDA SEA
1639472|2003-08-23T15:24:32|-27.5331|-63.2488|584.3|ISC|ISC|ISC|7068727|MW|5.1|HRVD|SANTIAGO DEL ESTERO PROV., ARG.
1618797|2003-08-19T13:52:10|-22.0119|-179.5294|611.6|ISC|ISC|ISC|7065206|MW|5.2|HRVD|SOUTH OF FIJI ISLANDS
1593746|2003-08-14T18:23:06|-19.9299|-177.9453|568.0|ISC|ISC|ISC|7061809|MW|5.9|HRVD|FIJI ISLANDS REGION
1560547|2003-08-05T04:45:38|-21.0944|-178.844|614.5|ISC|ISC|ISC|7055406|MW|5.4|HRVD|FIJI ISLANDS REGION
1652283|2003-07-27T06:25:31|47.1047|139.2147|467.5|ISC|ISC|ISC|7008571|MW|6.7|HRVD|PRIMOR'YE, RUSSIA
1596477|2003-07-15T23:36:21|-21.4706|-179.3984|608.6|ISC|ISC|ISC|6999423|mb|5.0|NEIC|FIJI ISLANDS REGION
1568842|2003-07-08T03:25:32|-6.9792|-71.8235|517.3|ISC|ISC|ISC|6994057|MW|5.2|HRVD|WESTERN BRAZIL
1566986|2003-07-07T16:30:08|-22.073|-179.4221|600.3|ISC|ISC|ISC|6993732|MW|5.4|HRVD|SOUTH OF FIJI ISLANDS
1542753|2003-07-01T05:52:24|4.5867|122.6442|617.1|ISC|ISC|ISC|6989142|MW|6.0|HRVD|CELEBES SEA
1592577|2003-06-24T04:30:57|18.5122|145.1958|518.4|ISC|ISC|ISC|6944886|MW|5.2|HRVD|MARIANA ISLANDS
1576919|2003-06-20T06:19:40|-7.6253|-71.7128|572.0|ISC|ISC|ISC|6941806|MW|7.0|HRVD|WESTERN BRAZIL
1556207|2003-06-15T06:23:18|-17.5395|-178.9493|531.1|ISC|ISC|ISC|6937915|MW|5.4|HRVD|FIJI ISLANDS REGION
1585048|2003-05-26T23:30:28|6.6993|123.9559|582.3|ISC|ISC|ISC|6851151|mb|5.2|NEIC|MINDANAO, PHILIPPINES
1584995|2003-05-26T23:26:31|6.8015|123.9181|582.3|ISC|ISC|ISC|6851140|mb|5.9|NEIC|MINDANAO, PHILIPPINES
1584898|2003-05-26T23:13:54|6.7359|123.7453|478.7|ISC|ISC|ISC|6851121|mb|5.9|ISC|MINDANAO, PHILIPPINES
1584889|2003-05-26T23:13:31|6.7707|123.8067|586.9|ISC|ISC|ISC|6851110|MW|6.8|HRVD|MINDANAO, PHILIPPINES
1548061|2003-05-19T11:43:13|-18.2225|-178.6884|567.5|ISC|ISC|ISC|6844253|mb|5.2|NEIC|FIJI ISLANDS REGION
1547900|2003-05-19T10:43:21|-18.1179|-178.6388|548.3|ISC|ISC|ISC|6844223|MW|5.9|HRVD|FIJI ISLANDS REGION
1494933|2003-05-01T04:02:05|-7.2474|122.679|577.8|ISC|ISC|ISC|6832261|MW|5.6|HRVD|FLORES SEA
1573338|2003-04-27T22:57:44|-8.168|-71.5775|554.3|ISC|ISC|ISC|6701164|MW|5.9|HRVD|WESTERN BRAZIL
1512242|2003-04-06T07:18:26|-17.7409|179.6161|604.6|ISC|ISC|ISC|6688001|MW|5.3|HRVD|FIJI ISLANDS
1500965|2003-04-02T21:31:37|-25.2119|179.9183|498.2|ISC|ISC|ISC|6685988|MW|5.7|HRVD|SOUTH OF FIJI ISLANDS
1526125|2003-03-29T19:59:18|-25.4631|179.5409|523.0|ISC|ISC|ISC|6623878|MW|5.4|HRVD|SOUTH OF FIJI ISLANDS
1508372|2003-03-24T01:47:13|29.9816|138.9|433.4|ISC|ISC|ISC|6620519|MW|5.4|HRVD|SOUTHEAST OF HONSHU, JAPAN
1486219|2003-03-15T08:30:48|-24.8835|179.6753|518.0|ISC|ISC|ISC|6614791|MW|5.3|HRVD|SOUTH OF FIJI ISLANDS
1472581|2003-03-06T18:47:04|-24.8261|179.9207|511.8|ISC|ISC|ISC|6609677|MW|5.3|HRVD|SOUTH OF FIJI ISLANDS
1470160|2003-03-05T07:37:14|-14.3076|172.2781|591.2|ISC|ISC|ISC|6608815|MW|5.4|HRVD|VANUATU ISLANDS REGION
1465089|2003-03-01T21:41:03|-7.128|123.6645|610.1|ISC|ISC|ISC|6607003|MW|5.1|HRVD|BANDA SEA
1485333|2003-02-13T15:38:51|-22.2888|-179.6293|596.2|ISC|ISC|ISC|6586642|MW|5.5|HRVD|SOUTH OF FIJI ISLANDS
1497949|2003-01-21T21:57:23|-20.5591|-178.366|538.8|ISC|ISC|ISC|6541279|mb|5.0|NEIC|FIJI ISLANDS REGION
1494457|2003-01-20T18:43:49|-20.5057|-178.243|557.3|ISC|ISC|ISC|6540574|MW|5.5|HRVD|FIJI ISLANDS REGION
1489985|2003-01-17T23:46:08|1.9314|122.6731|481.8|ISC|ISC|ISC|6538854|MW|5.8|HRVD|MINAHASSA PENINSULA, SULAWESI
1453387|2002-12-28T03:20:44|-18.2557|-178.5328|634.6|ISC|ISC|ISC|6265443|MW|5.8|HRVD|FIJI ISLANDS REGION
1449568|2002-12-25T08:54:25|-17.7709|-178.9035|569.0|ISC|ISC|ISC|6264030|MW|5.5|HRVD|FIJI ISLANDS REGION
1443426|2002-12-21T17:41:13|4.9842|123.2002|603.8|ISC|ISC|ISC|6261955|MW|5.7|HRVD|CELEBES SEA
1437247|2002-12-17T16:09:13|-7.066|125.3995|511.8|ISC|ISC|ISC|6259827|MW|5.6|HRVD|BANDA SEA
1422670|2002-12-10T04:27:54|-24.1952|179.2548|531.4|ISC|ISC|ISC|6255700|MW|6.0|HRVD|SOUTH OF FIJI ISLANDS
1401732|2002-12-03T20:13:54|-17.8331|-178.8163|566.0|ISC|ISC|ISC|6251983|MW|5.5|HRVD|FIJI ISLANDS REGION
1392373|2002-12-01T06:28:44|50.6235|150.1681|496.3|ISC|ISC|ISC|6250328|MW|5.3|HRVD|NORTHWEST OF KURIL ISLANDS
1460736|2002-11-29T06:18:10|-28.8286|-63.0302|602.2|ISC|ISC|ISC|6142889|MW|5.4|HRVD|SANTIAGO DEL ESTERO PROV., ARG.
1457241|2002-11-26T22:46:14|-21.1723|-178.7627|543.4|ISC|ISC|ISC|6141343|MW|5.4|HRVD|FIJI ISLANDS REGION
1441973|2002-11-17T04:53:55|47.7708|145.9942|483.9|ISC|ISC|ISC|6144404|MW|7.3|HRVD|SEA OF OKHOTSK
1441960|2002-11-17T04:53:47|47.99|146.3982|456.4|ISC|ISC|ISC|6144401|mb|5.8|NEIC|NORTHWEST OF KURIL ISLANDS
1441409|2002-11-16T20:44:49|-26.4825|178.2356|628.9|ISC|ISC|ISC|6134496|MW|5.4|HRVD|SOUTH OF FIJI ISLANDS
1437461|2002-11-14T11:05:20|-17.8574|-178.7761|551.9|ISC|ISC|ISC|6132838|MW|5.6|HRVD|FIJI ISLANDS REGION
1432914|2002-11-11T16:39:02|-23.3734|-179.9128|544.2|ISC|ISC|ISC|6130881|MW|5.7|HRVD|SOUTH OF FIJI ISLANDS
1412814|2002-11-05T08:47:26|48.9756|142.2963|604.9|ISC|ISC|ISC|6126031|MW|5.6|HRVD|SAKHALIN, RUSSIA
1449061|2002-10-22T11:39:04|-20.6722|-178.4125|555.4|ISC|ISC|ISC|3492027|MW|6.1|HRVD|FIJI ISLANDS REGION
1439449|2002-10-17T04:23:54|-19.8132|-178.3862|610.9|ISC|ISC|ISC|3492456|MW|6.1|HRVD|FIJI ISLANDS REGION
1436675|2002-10-15T10:43:55|-17.9931|-178.5762|582.8|ISC|ISC|ISC|3485824|MW|5.4|HRVD|FIJI ISLANDS REGION
1432102|2002-10-12T20:09:09|-8.3159|-71.6696|516.4|ISC|ISC|ISC|3482135|MW|6.9|HRVD|WESTERN BRAZIL
1423965|2002-10-10T05:45:40|-18.1768|-178.4313|600.3|ISC|ISC|ISC|3487212|mb|5.0|NEIC|FIJI ISLANDS REGION
1404671|2002-10-04T19:05:49|-20.9802|-178.9677|628.4|ISC|ISC|ISC|3483509|MW|6.3|HRVD|FIJI ISLANDS REGION
1382571|2002-09-15T08:39:31|44.763|130.042|574.3|ISC|ISC|ISC|3369179|MW|6.4|HRVD|E. RUSSIA-N.E. CHINA BORDER REG.
1362043|2002-09-08T13:15:56|-22.866|178.96|623.2|ISC|ISC|ISC|3367706|MW|5.9|HRVD|SOUTH OF FIJI ISLANDS
1357842|2002-09-07T10:40:27|-24.886|179.899|508.5|ISC|ISC|ISC|3369124|MW|5.5|HRVD|SOUTH OF FIJI ISLANDS
1346842|2002-09-04T08:06:32|-23.911|-179.856|528.9|ISC|ISC|ISC|3368630|MW|5.4|HRVD|SOUTH OF FIJI ISLANDS
1412271|2002-08-26T19:14:24|-21.894|-179.52|601.3|ISC|ISC|ISC|3313877|MW|5.3|HRVD|FIJI ISLANDS REGION
1406641|2002-08-25T04:42:11|-20.588|-178.353|549.0|ISC|ISC|ISC|3255977|MW|5.4|HRVD|FIJI ISLANDS REGION
1398761|2002-08-22T23:58:08|-21.191|-179.072|607.6|ISC|ISC|ISC|3255796|MW|5.3|HRVD|FIJI ISLANDS REGION
1388989|2002-08-19T12:52:04|-24.985|178.546|693.0|ISC|ISC|ISC|3256279|mb|5.6|NEIC|SOUTH OF FIJI ISLANDS
1388845|2002-08-19T11:45:29|-21.92|-179.455|606.3|ISC|ISC|ISC|3256270|mb|5.5|NEIC|FIJI ISLANDS REGION
1388832|2002-08-19T11:38:03|-23.255|178.706|612.5|ISC|ISC|ISC|3800379|mb|5.1|NEIC|SOUTH OF FIJI ISLANDS
1388822|2002-08-19T11:34:03|-21.358|-179.473|646.9|ISC|ISC|ISC|3800377|mb|5.3|NEIC|FIJI ISLANDS REGION
1388815|2002-08-19T11:23:05|-23.923|178.333|665.4|ISC|ISC|ISC|3251062|mb|6.1|NEIC|SOUTH OF FIJI ISLANDS
1388787|2002-08-19T11:08:22|-23.868|178.454|649.9|ISC|ISC|ISC|3466220|MW|7.7|HRVD|SOUTH OF FIJI ISLANDS
1388764|2002-08-19T11:03:15|-23.618|178.492|675.5|ISC|ISC|ISC|3800373|mb|5.9|NEIC|SOUTH OF FIJI ISLANDS
1388755|2002-08-19T11:01:02|-21.7|-179.464|587.7|ISC|ISC|ISC|4009018|MW|7.6|HRVD|FIJI ISLANDS REGION
1369568|2002-08-11T05:06:32|-5.543|-71.883|560.2|ISC|ISC|ISC|3250285|MW|5.4|HRVD|WESTERN BRAZIL
1341973|2002-08-02T23:11:38|29.186|139.115|425.4|ISC|ISC|ISC|3234696|MW|6.2|HRVD|SOUTHEAST OF HONSHU, JAPAN
1410908|2002-07-28T19:01:19|-17.977|-178.31|575.7|ISC|ISC|ISC|3233395|MW|5.5|HRVD|FIJI ISLANDS REGION
1398316|2002-07-24T21:59:46|-17.908|-178.687|560.2|ISC|ISC|ISC|3233338|MW|5.2|HRVD|FIJI ISLANDS REGION
1369933|2002-06-30T21:29:36|-22.237|179.239|626.5|ISC|ISC|ISC|3208891|MW|6.4|HRVD|SOUTH OF FIJI ISLANDS
1369575|2002-06-30T19:51:08|-26.445|178.131|670.3|ISC|ISC|ISC|3211410|MW|5.3|HRVD|SOUTH OF FIJI ISLANDS
1362494|2002-06-28T17:19:30|43.763|130.665|568.0|ISC|ISC|ISC|3465321|MW|7.3|HRVD|E. RUSSIA-N.E. CHINA BORDER REG.
1327033|2002-06-16T06:55:13|-17.92|-178.65|571.2|ISC|ISC|ISC|3182856|MW|5.9|HRVD|FIJI ISLANDS REGION
1293514|2002-06-03T09:15:02|27.454|139.912|506.9|ISC|ISC|ISC|3165938|MW|5.8|HRVD|BONIN ISLANDS, JAPAN REGION
1296178|2002-05-04T07:00:48|-17.94|-178.703|562.0|ISC|ISC|ISC|3022205|MW|5.7|HRVD|FIJI ISLANDS REGION
1291585|2002-05-03T02:14:04|-22.735|-63.645|516.9|ISC|ISC|ISC|3028489|mb|5.1|NEIC|SALTA PROVINCE, ARGENTINA
1351182|2002-04-21T19:24:06|-5.426|108.322|481.1|ISC|ISC|ISC|2992556|mb|5.1|NEIC|JAVA SEA
1313073|2002-03-30T14:19:03|-14.3|175.2|550.0|ZUR|ISC|ISC|4843622|mb|5.4|ZUR|FIJI ISLANDS REGION
1286724|2002-03-22T12:21:11|-18.648|178.519|564.7|ISC|ISC|ISC|2932745|MW|5.3|HRVD|FIJI ISLANDS
1280491|2002-03-19T04:58:22|-23.511|-179.516|504.8|ISC|ISC|ISC|2926793|mb|5.0|NEIC|SOUTH OF FIJI ISLANDS
1260964|2002-03-08T04:43:16|-22.089|-179.506|604.3|ISC|ISC|ISC|2923636|MW|5.4|HRVD|SOUTH OF FIJI ISLANDS
1257572|2002-03-07T00:07:06|47.853|146.956|433.6|ISC|ISC|ISC|3364772|MW|5.6|HRVD|NORTHWEST OF KURIL ISLANDS
1290392|2002-02-24T13:14:47|-5.745|110.82|538.2|ISC|ISC|ISC|2901462|MW|5.2|HRVD|JAVA SEA
1266232|2002-02-11T03:39:36|-18.015|-178.552|613.4|ISC|ISC|ISC|2899436|MW|5.2|HRVD|FIJI ISLANDS REGION
1266181|2002-02-11T03:01:34|-13.961|170.428|628.9|ISC|ISC|ISC|2899432|mb|5.0|NEIC|VANUATU ISLANDS REGION
1260915|2002-02-08T22:29:26|2.147|121.799|557.1|ISC|ISC|ISC|2943113|MW|5.2|HRVD|CELEBES SEA
1312468|2002-01-31T16:27:18|-12.782|169.556|660.2|ISC|ISC|ISC|2789224|MW|5.7|HRVD|SANTA CRUZ ISLANDS REGION
1293963|2002-01-25T03:28:12|-21.016|-178.72|588.5|ISC|ISC|ISC|2748990|MW|5.7|HRVD|FIJI ISLANDS REGION
1261769|2002-01-09T01:03:39|-24.393|-179.711|494.2|ISC|ISC|ISC|2708498|MW|5.4|HRVD|SOUTH OF FIJI ISLANDS
1258248|2002-01-07T13:26:29|18.933|144.971|633.8|ISC|ISC|ISC|2682122|MW|5.9|HRVD|MARIANA ISLANDS
1251900|2002-01-05T18:22:43|-18.034|178.86|679.6|ISC|ISC|ISC|2678264|MW|5.5|HRVD|FIJI ISLANDS
1246706|2002-01-04T08:44:20|-26.431|178.317|620.5|ISC|ISC|ISC|2545253|MW|5.5|HRVD|SOUTH OF FIJI ISLANDS
1240451|2002-01-02T14:50:32|-17.939|178.812|653.0|ISC|ISC|ISC|2545461|MW|6.2|HRVD|FIJI ISLANDS
1239529|2002-01-02T05:23:01|-18.258|-178.457|638.8|ISC|ISC|ISC|2545446|MW|5.2|HRVD|FIJI ISLANDS REGION
1239501|2002-01-02T05:15:42|-18.283|-178.47|643.0|ISC|ISC|ISC|2545444|MW|5.4|HRVD|FIJI ISLANDS REGION
1248514|2001-11-27T23:10:35|-23.851|179.918|551.6|ISC|ISC|ISC|2397428|MW|5.3|HRVD|SOUTH OF FIJI ISLANDS
1197588|2001-11-13T16:02:38|-17.602|-178.654|544.4|ISC|ISC|ISC|2331872|MW|5.4|HRVD|FIJI ISLANDS REGION
1188160|2001-11-11T18:37:02|-5.843|124.372|629.6|ISC|ISC|ISC|2334147|mb|5.1|NEIC|BANDA SEA
1149145|2001-11-05T23:07:10|-17.339|-179.156|551.6|ISC|ISC|ISC|2299219|MW|6.2|HRVD|FIJI ISLANDS REGION
1258165|2001-10-29T21:00:48|-23.629|179.13|569.3|ISC|ISC|ISC|2255278|MW|5.4|HRVD|SOUTH OF FIJI ISLANDS
1235408|2001-10-22T06:46:46|-21.012|-179.042|597.8|ISC|ISC|ISC|2332151|MW|5.6|HRVD|FIJI ISLANDS REGION
1185006|2001-10-10T16:18:49|-23.922|-179.877|520.8|ISC|ISC|ISC|2340360|MW|5.5|HRVD|SOUTH OF FIJI ISLANDS
1200679|2001-09-26T21:31:12|-26.635|178.265|634.9|ISC|ISC|ISC|2120020|MW|5.8|HRVD|SOUTH OF FIJI ISLANDS
1103281|2001-09-13T03:48:33|-21.19|-179.127|642.1|ISC|ISC|ISC|2083565|MW|5.5|HRVD|FIJI ISLANDS REGION
1097023|2001-09-12T08:48:37|-21.015|-179.06|610.6|ISC|ISC|ISC|2060517|MW|6.4|HRVD|FIJI ISLANDS REGION
1196374|2001-08-25T03:12:20|-4.651|149.882|594.5|ISC|ISC|ISC|2052162|mb|5.0|NEIC|BISMARCK SEA
1191589|2001-08-24T11:01:51|-17.937|-178.6|577.5|ISC|ISC|ISC|2013413|mb|5.0|NEIC|FIJI ISLANDS REGION
1133121|2001-08-15T15:08:20|-22.681|179.296|587.6|ISC|ISC|ISC|2051682|MW|5.6|HRVD|SOUTH OF FIJI ISLANDS
1104368|2001-08-12T10:27:01|-6.962|125.203|570.2|ISC|ISC|ISC|1970204|mb|5.0|NEIC|BANDA SEA
1226821|2001-07-31T06:57:36|-17.796|-178.729|517.2|ISC|ISC|ISC|1939541|MW|5.5|HRVD|FIJI ISLANDS REGION
1180970|2001-07-23T01:02:28|-22.607|-179.676|598.5|ISC|ISC|ISC|2030085|MW|5.5|HRVD|SOUTH OF FIJI ISLANDS
1095660|2001-07-11T15:11:49|-20.257|-178.097|559.3|ISC|ISC|ISC|1915634|MW|5.3|HRVD|FIJI ISLANDS REGION
1127099|2001-06-14T17:08:09|-20.709|-178.311|520.5|ISC|ISC|ISC|1884441|MW|5.4|HRVD|FIJI ISLANDS REGION
1125195|2001-06-14T12:27:03|-22.047|-179.482|594.9|ISC|ISC|ISC|1884433|MW|5.7|HRVD|SOUTH OF FIJI ISLANDS
1038430|2001-06-04T02:58:44|-6.969|124.854|574.4|ISC|ISC|ISC|1882971|MW|5.4|HRVD|BANDA SEA
1179413|2001-05-23T15:35:22|-17.866|-178.626|557.4|ISC|ISC|ISC|1844130|MW|5.6|HRVD|FIJI ISLANDS REGION
1180116|2001-04-23T13:55:28|32.999|136.614|423.9|ISC|ISC|ISC|1836128|MW|5.2|HRVD|SOUTHEAST OF SHIKOKU, JAPAN
