Data Set S1
event_ID                  yr   mon  day    hr    min   sec        m0      Mw  mb     lat     lon     depth   fc       stress_drop   rms         nstat
Event_1997_229_20_11_10  1997   8    17    20    11   10.80   1.1500e+25  6.0 5.4  -13.547  167.535  15.0   0.3630    1.2520e+01    1.3950e-01   13
Event_1997_232_13_51_16  1997   8    20    13    51   16.60   5.7300e+25  6.4 5.6  -41.700   80.072   6.0   0.2260    1.5050e+01    1.0840e-01   19
Event_1997_239_13_42_52  1997   8    27    13    42   52.70   8.9700e+24  5.9 5.7   -6.042  148.603  40.0   0.1930    1.4670e+00    7.2010e-02   11
Event_1997_246_06_22_44  1997   9     3     6    22   44.30   1.7000e+25  6.1 5.1  -55.187 -128.891  10.6   0.1780    2.1820e+00    1.5950e-01    5
Event_1997_253_12_57_07  1997   9    10    12    57    7.10   1.3580e+25  6.0 5.7  -21.383 -174.258  14.0   0.1420    8.8480e-01    7.1470e-02   42
Event_1997_260_14_50_35  1997   9    17    14    50   35.30   1.3200e+25  6.0 5.7    2.100  126.538  38.0   0.2295    3.6310e+00    8.3340e-02   19
Event_1997_263_16_11_32  1997   9    20    16    11   32.20   3.4700e+26  7.0 6.1  -28.801 -177.428  28.0   0.0385    4.5060e-01    1.3640e-01  119
Event_1997_264_18_13_22  1997   9    21    18    13   22.80   8.2700e+24  5.9 5.7   -7.386   30.328  24.0   0.2090    1.7180e+00    5.9320e-02   25
Event_1997_268_14_20_48  1997   9    25    14    20   48.90   1.0700e+25  6.0 5.3  -13.712   66.255  24.8   0.3950    1.5000e+01    1.0100e-01   27
Event_1997_271_01_38_28  1997   9    28     1    38   28.60   7.0800e+24  5.8 5.6   -3.773  119.658  13.0   0.1470    5.1170e-01    9.9180e-02   26
Event_1997_279_20_52_44  1997  10     6    20    52   44.60   1.6600e+25  6.1 5.7   -9.344  158.831  28.3   0.3180    1.2150e+01    1.0050e-01   14
Event_1997_280_13_15_53  1997  10     7    13    15   53.30   6.6900e+24  5.8 5.5  -31.849 -178.153  20.5   0.3995    9.7060e+00    1.2520e-01    4
Event_1997_281_21_20_59  1997  10     8    21    20   59.80   7.6400e+24  5.9 5.5   41.984  144.824  13.0   0.1950    1.2890e+00    8.6110e-02   24
Event_1997_283_18_45_52  1997  10    10    18    45   52.40   9.9400e+24  5.9 5.4   -9.305  158.810  25.0   0.1165    3.5760e-01    1.2230e-01    3
Event_1997_286_13_39_37  1997  10    13    13    39   37.50   4.9500e+25  6.4 6.2   36.374   22.161  24.0   0.1550    4.1940e+00    1.9790e-01   66
Event_1997_292_15_53_38  1997  10    19    15    53   38.90   4.9400e+24  5.7 5.6  -21.937 -174.766  16.8   0.2560    1.8860e+00    1.2420e-01    4
Event_1997_300_09_32_59  1997  10    27     9    32   59.50   7.8900e+24  5.9 5.5  -30.961 -178.234  40.8   0.4730    1.9000e+01    7.3930e-02   14
Event_1997_307_19_17_33  1997  11     3    19    17   33.80   2.1300e+25  6.2 6.2  -30.763  -71.257  45.0   0.2475    7.3480e+00    6.5810e-02   29
Event_1997_309_23_45_30  1997  11     5    23    45   30.70   7.2800e+24  5.8 5.4   27.915  142.651  15.0   0.2455    2.4510e+00    8.6180e-02   30
Event_1997_312_10_02_52  1997  11     8    10     2   52.60   2.2300e+27  7.5 6.2   35.128   87.380  24.0   0.0485    5.7890e+00    1.0240e-01   59
Event_1997_329_12_14_33  1997  11    25    12    14   33.60   4.1300e+26  7.0 6.1    1.205  122.482  24.0   0.0305    2.6660e-01    1.4190e-01   77
Event_1997_340_00_25_06  1997  12     6     0    25    6.80   4.9000e+24  5.7 5.3   53.677  161.472  30.7   0.3355    4.2100e+00    9.4500e-02    4
Event_1997_340_10_59_10  1997  12     6    10    59   10.10   1.5500e+25  6.1 5.7   53.981  161.824  17.0   0.1795    2.0400e+00    7.7760e-02   30
Event_1997_341_17_56_18  1997  12     7    17    56   18.80   2.1200e+25  6.2 5.6   54.672  162.792  10.0   0.1080    6.0770e-01    1.2590e-01   61
Event_1997_349_10_28_06  1997  12    15    10    28    6.10   8.9700e+24  5.9 5.3   -6.055  149.927  42.2   0.1305    4.5360e-01    1.3580e-01    3
Event_1997_351_04_38_51  1997  12    17     4    38   51.50   9.9100e+25  6.6 5.8   51.199  178.841  19.0   0.1165    3.5650e+00    1.1320e-01   68
Event_1997_352_20_23_02  1997  12    18    20    23    2.80   6.2500e+24  5.8 5.5   14.709  144.769  28.0   0.3565    6.4430e+00    1.1940e-01    8
Event_1998_001_23_42_16  1998   1     1    23    42   16.20   6.9100e+24  5.8 5.6   -6.352  154.955  39.0   0.4275    1.2280e+01    1.1040e-01    7
Event_1998_003_06_10_08  1998   1     3     6    10    8.40   2.8500e+25  6.2 5.4  -35.523  -15.955  12.1   0.2145    6.4000e+00    1.2550e-01    4
Event_1998_010_03_50_41  1998   1    10     3    50   41.60   4.4800e+24  5.7 5.8   41.137  114.523   5.0   0.8390    6.0210e+01    1.5730e-01    4
Event_1998_010_04_54_25  1998   1    10     4    54   25.40   2.1200e+25  6.2 5.7  -11.988  -72.030  10.0   0.1150    7.3370e-01    1.3130e-01   23
Event_1998_010_08_20_05  1998   1    10     8    20    5.80   9.0000e+25  6.6 6.1   14.449  -91.519  74.0   0.0880    1.3960e+00    9.2270e-02   54
Event_1998_012_10_14_07  1998   1    12    10    14    7.60   8.7200e+25  6.6 5.8  -31.042  -71.533  35.0   0.0605    4.3940e-01    1.0030e-01   90
Event_1998_013_09_50_11  1998   1    13     9    50   11.20   5.1000e+24  5.7 5.9   -4.152  129.056  45.7   0.3205    3.8200e+00    1.3110e-01   13
Event_1998_023_09_20_08  1998   1    23     9    20    8.30   7.7200e+24  5.9 5.8   52.307 -168.718  11.4   0.3085    5.1570e+00    1.1080e-01    4
Event_1998_030_12_16_08  1998   1    30    12    16    8.70   4.4300e+26  7.0 6.3  -23.850  -70.147  42.0   0.0755    4.3380e+00    1.5080e-01  116
Event_1998_034_03_02_00  1998   2     3     3     2    0.20   3.7200e+25  6.3 6.0   15.900  -96.245  24.0   0.1735    4.4210e+00    7.0950e-02   15
Event_1998_035_14_33_21  1998   2     4    14    33   21.30   8.3600e+24  5.9 5.6   37.080   70.004  17.6   0.6270    4.6890e+01    1.2120e-01    6
Event_1998_047_23_53_19  1998   2    16    23    53   19.70   1.4700e+26  6.7 6.1   52.687  -33.666   8.0   0.1945    2.4610e+01    1.0470e-01   28
Event_1998_050_04_21_30  1998   2    19     4    21   30.50   7.0700e+24  5.8 5.8  -10.937  -74.314   6.0   0.3255    5.5480e+00    1.4030e-01    6
Event_1998_050_14_14_51  1998   2    19    14    14   51.20   6.8400e+25  6.5 6.1   -4.512  129.011  14.0   0.1010    1.6040e+00    1.0510e-01   37
Event_1998_073_19_40_27  1998   3    14    19    40   27.00   9.4300e+25  6.6 5.9   30.126   57.585   9.0   0.1285    4.5530e+00    1.0670e-01   67
Event_1998_079_21_08_08  1998   3    20    21     8    8.50   1.3100e+26  6.7 5.8  -49.869  163.599  10.0   0.1585    1.1870e+01    1.0800e-01    8
Event_1998_080_16_33_11  1998   3    21    16    33   11.00   2.5900e+25  6.2 5.9   80.057    2.718   8.0   0.2370    7.8450e+00    7.9600e-02   59
Event_1998_084_12_17_22  1998   3    25    12    17   22.50   4.4100e+25  6.4 5.8  -63.659  147.870  15.0   0.1410    2.8130e+00    1.2910e-01    3
Event_1998_085_23_36_11  1998   3    26    23    36   11.00   5.7500e+24  5.8 5.6   -3.248  140.565  12.0   0.3645    6.3360e+00    6.9320e-02   18
Event_1998_091_22_42_56  1998   4     1    22    42   56.90   1.2000e+26  6.7 6.2  -40.407  -75.042   9.0   0.1310    6.1380e+00    6.8380e-02   80
Event_1998_099_23_26_52  1998   4     9    23    26   52.70   5.1900e+24  5.7 5.5  -12.192   67.831   6.0   0.5855    2.3700e+01    1.3180e-01   11
Event_1998_100_16_40_38  1998   4    10    16    40   38.60   2.0700e+25  6.1 5.4   -1.449  -15.520   5.0   0.1640    2.0780e+00    6.6720e-02   10
Event_1998_100_16_43_41  1998   4    10    16    43   41.30   9.3000e+24  5.9 5.9  -33.531 -179.395  24.0   0.2570    3.5920e+00    1.0090e-01    6
Event_1998_101_00_44_35  1998   4    11     0    44   35.80   2.2900e+25  6.2 5.7  -23.755 -175.913  15.0   0.1595    2.1140e+00    6.6680e-02   22
Event_1998_105_15_23_06  1998   4    15    15    23    6.90   6.7900e+24  5.8 5.6   58.498  164.397  14.0   0.2425    2.2030e+00    8.2370e-02   37
Event_1998_115_06_07_23  1998   4    25     6     7   23.40   3.2700e+25  6.3 5.5  -35.268  -17.555  14.1   0.3880    4.3460e+01    9.4830e-02   14
Event_1998_126_01_53_09  1998   5     6     1    53    9.30   5.3500e+24  5.8 5.5   18.791  120.933  52.0   0.3250    4.1790e+00    7.5740e-02   14
Event_1998_130_06_05_58  1998   5    10     6     5   58.90   3.6700e+25  6.3 5.3   13.719  -90.805  18.0   0.0710    2.9890e-01    6.1530e-02   51
Event_1998_134_18_56_23  1998   5    14    18    56   23.50   1.0010e+25  5.9 5.8   40.328  143.233  15.0   0.2375    3.0510e+00    8.1260e-02   54
Event_1998_141_05_34_25  1998   5    21     5    34   25.50   1.0260e+26  6.6 6.2    0.190  119.532  28.0   0.1095    3.0650e+00    1.8810e-01   54
Event_1998_141_22_31_22  1998   5    21    22    31   22.90   2.7600e+25  6.2 5.4  -43.287   41.553   2.8   0.1680    2.9780e+00    1.1390e-01    5
Event_1998_142_04_48_50  1998   5    22     4    48   50.40   8.4400e+25  6.6 5.9  -17.783  -65.401  24.0   0.1685    9.1870e+00    1.2450e-01   49
Event_1998_147_15_27_16  1998   5    27    15    27   16.20   1.3200e+25  6.0 5.4   -5.908  149.787  27.0   0.1440    8.9680e-01    9.5350e-02   16
Event_1998_150_18_18_15  1998   5    30    18    18   15.60   1.9100e+25  6.1 5.7   39.090  143.433  23.0   0.1895    2.9570e+00    6.9250e-02   46
Event_1998_152_05_34_03  1998   6     1     5    34    3.60   5.7500e+25  6.4 6.2   52.918  159.960  32.0   0.1150    1.9900e+00    1.3910e-01  101
Event_1998_165_13_17_08  1998   6    14    13    17    8.10   4.3700e+24  5.7 5.5   35.418  140.502  33.0   0.7925    4.9490e+01    6.1720e-02   21
Event_1998_175_10_44_30  1998   6    24    10    44   30.80   9.8600e+24  5.9 5.7  -37.276  -17.343  11.0   0.1490    7.4220e-01    1.2840e-01   24
Event_1998_178_13_55_52  1998   6    27    13    55   52.10   2.9600e+25  6.2 5.8   36.903   35.325  16.0   0.2605    1.1910e+01    4.2820e-02   38
Event_1998_190_14_19_18  1998   7     9    14    19   18.40   1.0290e+25  5.9 5.9   38.726   48.525  26.0   0.3835    1.3210e+01    5.7190e-02   42
Event_1998_198_08_49_13  1998   7    17     8    49   13.30   3.6700e+26  7.0 5.8   -2.946  142.520  23.0   0.1080    1.0520e+01    9.5130e-02   51
Event_1998_199_16_41_19  1998   7    18    16    41   19.40   1.5800e+25  6.1 5.4  -18.267  168.269  20.0   0.1395    9.7600e-01    9.7920e-02   37
Event_1998_201_01_05_58  1998   7    20     1     5   58.30   4.7700e+24  5.7 5.4   30.172   88.223  11.0   0.2435    1.5670e+00    9.5290e-02   19
Event_1998_206_02_39_23  1998   7    25     2    39   23.30   2.6900e+25  6.2 5.9  -13.584  166.932  40.0   0.2380    8.2520e+00    6.8330e-02   54
Event_1998_212_12_40_59  1998   7    31    12    40   59.50   1.3500e+25  6.0 5.4  -21.565  169.882  33.0   0.1800    1.7910e+00    8.1720e-02   18
Event_1998_212_12_48_04  1998   7    31    12    48    4.50   1.1150e+25  6.0 5.5  -21.576  169.949  32.3   0.2285    3.0270e+00    8.4600e-02    7
Event_1998_216_18_59_20  1998   8     4    18    59   20.10   6.3700e+26  7.1 6.2   -0.594  -80.313  20.0   0.0305    4.1120e-01    1.3400e-01   56
Event_1998_222_09_52_14  1998   8    10     9    52   14.90   9.4200e+24  5.9 5.9    7.343   94.162  18.7   0.5925    4.4580e+01    1.1960e-01   24
Event_1998_232_15_00_08  1998   8    20    15     0    8.10   2.2100e+25  6.2 5.6   51.629  175.185  11.0   0.1065    6.0740e-01    6.6190e-02   89
Event_1998_239_09_03_36  1998   8    27     9     3   36.70   3.8900e+25  6.3 5.6   39.572   77.298  28.0   0.2250    1.0080e+01    1.6620e-01   13
Event_1998_241_08_30_21  1998   8    29     8    30   21.10   1.0590e+25  5.9 5.6  -55.791  -27.119  45.9   0.3975    1.5130e+01    1.3080e-01    3
Event_1998_242_01_48_08  1998   8    30     1    48    8.80   3.4100e+25  6.3 6.0   17.104  148.234  12.0   0.2250    8.8380e+00    9.8830e-02   86
Event_1998_245_08_37_29  1998   9     2     8    37   29.90   2.0900e+26  6.8 6.6    5.458  126.701  13.0   0.1500    1.6050e+01    7.3150e-02  122
Event_1998_246_07_58_21  1998   9     3     7    58   21.10   6.5400e+24  5.8 5.7   39.791  140.741   6.2   0.2565    2.5110e+00    1.5360e-01   40
Event_1998_246_17_37_58  1998   9     3    17    37   58.20   7.7100e+25  6.5 6.2  -29.419  -71.670  27.0   0.1040    1.9730e+00    9.5460e-02   61
Event_1998_248_05_16_17  1998   9     5     5    16   17.20   6.6300e+24  5.8 5.5   -6.672  155.227  42.9   0.2280    1.7880e+00    8.1720e-02   39
Event_1998_257_23_16_46  1998   9    14    23    16   46.80   1.5900e+25  6.1 5.7   51.610 -173.180  14.0   0.1840    2.2540e+00    7.7770e-02   65
Event_1998_264_12_09_39  1998   9    21    12     9   39.70   3.8800e+25  6.3 6.0  -13.588  166.907  32.0   0.2300    1.0740e+01    1.6480e-01   50
Event_1998_265_01_16_55  1998   9    22     1    16   55.50   1.3200e+25  6.0 5.8   11.868  143.247   8.0   0.1585    1.1960e+00    9.6120e-02   46
Event_1998_273_03_03_56  1998   9    30     3     3   56.80   6.4900e+24  5.8 5.5  -17.217  167.946  30.0   0.2595    2.5810e+00    5.8880e-02   13
Event_1998_274_03_41_13  1998  10     1     3    41   13.10   1.1700e+25  6.0 5.4   13.706  -45.574  20.3   0.3460    1.1030e+01    9.9210e-02    7
Event_1998_283_16_29_08  1998  10    10    16    29    8.20   7.5100e+24  5.9 5.4   -0.408  119.729  14.0   0.1160    2.6670e-01    1.0040e-01   49
Event_1998_283_16_32_19  1998  10    10    16    32   19.50   1.1970e+25  6.0 5.7   -0.421  119.727  18.0   0.1355    6.7760e-01    1.3190e-01    3
Event_1998_287_02_54_04  1998  10    14     2    54    4.40   5.0300e+24  5.7 5.5   -5.895  151.076  33.8   0.1855    7.3060e-01    1.1300e-01    4
Event_1998_292_01_25_01  1998  10    19     1    25    1.00   7.9600e+24  5.9 5.3  -17.289  167.904  36.9   0.1945    1.3330e+00    7.5000e-02   11
Event_1998_312_07_25_48  1998  11     8     7    25   48.50   3.8500e+25  6.3 6.0   -9.188  121.401  54.0   0.1130    1.2640e+00    1.4510e-01   67
Event_1998_313_05_30_14  1998  11     9     5    30   14.40   1.4000e+26  6.7 6.1   -6.984  128.935  26.0   0.1130    4.5960e+00    1.1440e-01   66
Event_1998_322_15_48_40  1998  11    18    15    48   40.80   9.9600e+24  5.9 5.3   -3.332  130.757  31.2   0.3580    1.0400e+01    7.2130e-02   20
Event_1998_323_15_39_19  1998  11    19    15    39   19.10   3.2700e+25  6.3 5.8   22.707  125.831   7.0   0.2455    1.1010e+01    1.0080e-01   54
Event_1998_329_18_05_25  1998  11    25    18     5   25.70   2.1000e+25  6.1 5.9   -7.876  158.748  34.0   0.2620    8.5940e+00    6.5040e-02   52
Event_1998_334_20_58_36  1998  11    30    20    58   36.20   5.2600e+24  5.7 5.5   -5.875  151.294  45.4   0.2450    1.7600e+00    8.5300e-02   20
Event_1998_339_01_12_47  1998  12     5     1    12   47.60   5.7200e+24  5.8 5.4   52.070 -169.508  29.0   0.3680    6.4860e+00    1.2170e-01   21
Event_1998_340_00_47_13  1998  12     6     0    47   13.40   8.5400e+25  6.6 6.3    1.292  126.205  31.0   0.1495    6.4930e+00    1.8460e-01   89
Event_1998_341_23_37_06  1998  12     7    23    37    6.70   5.4300e+24  5.8 5.5   -8.387  121.379  36.9   0.2050    1.0640e+00    7.9980e-02   16
Event_1998_350_00_18_45  1998  12    16     0    18   45.00   1.1880e+25  6.0 5.5   31.371  131.346  30.0   0.1815    1.6160e+00    6.8950e-02   27
Event_1999_005_08_32_46  1999   1     5     8    32   46.80   1.0070e+25  5.9 5.3  -18.532 -173.901  35.0   0.2145    2.2610e+00    9.3420e-02    4
Event_1999_016_10_44_39  1999   1    16    10    44   39.50   1.1030e+25  6.0 5.9   56.218 -147.299  21.0   0.2625    4.5400e+00    9.1690e-02   27
Event_1999_024_00_37_04  1999   1    24     0    37    4.60   4.3500e+25  6.4 6.1   30.653  131.128  34.0   0.1970    7.5670e+00    9.2800e-02   59
Event_1999_024_07_01_58  1999   1    24     7     1   58.40   1.8000e+25  6.1 5.7  -21.216 -174.424  13.0   0.1765    2.2520e+00    4.2950e-02   23
Event_1999_024_08_00_08  1999   1    24     8     0    8.50   2.9000e+25  6.2 6.0  -26.507   74.414   4.0   0.2455    9.7630e+00    1.3960e-01    8
Event_1999_025_18_19_16  1999   1    25    18    19   16.90   2.0100e+25  6.1 5.9    4.444  -75.659  17.0   0.2770    9.7200e+00    5.1610e-02   27
Event_1999_031_05_07_13  1999   1    31     5     7   13.60   4.4600e+24  5.7 5.3   43.221   46.907  13.0   0.2535    1.6530e+00    1.4940e-01    4
Event_1999_032_11_56_00  1999   2     1    11    56    0.80   3.5300e+24  5.6 5.1   85.527   87.259  21.5   0.4955    9.7710e+00    7.9170e-02    7
Event_1999_034_01_13_57  1999   2     3     1    13   57.60   2.6000e+25  6.2 5.8  -20.390 -174.089   9.0   0.1355    1.4720e+00    9.6490e-02   19
Event_1999_034_06_35_56  1999   2     3     6    35   56.70   6.2200e+24  5.8 5.6   -6.205  104.030  32.0   0.4095    9.7190e+00    6.9180e-02    8
Event_1999_037_17_45_24  1999   2     6    17    45   24.50   9.9200e+24  5.9 5.4   19.239  121.199  48.0   0.1855    1.4410e+00    6.4400e-02   15
Event_1999_042_14_08_51  1999   2    11    14     8   51.70   1.2680e+25  6.0 5.4   34.323   69.165  25.5   0.6660    8.5230e+01    1.1830e-01    6
Event_1999_045_21_12_24  1999   2    14    21    12   24.60   9.8300e+24  5.9 5.9  -15.499  168.074  13.0   0.3285    7.9290e+00    8.1220e-02   10
Event_1999_053_13_49_00  1999   2    22    13    49    0.80   8.0500e+24  5.9 5.4   24.133  122.609  28.0   0.1855    1.1690e+00    6.1900e-02   26
Event_1999_055_05_18_54  1999   2    24     5    18   54.30   4.2000e+24  5.7 5.4   18.098  146.727  25.0   0.4810    1.0630e+01    1.1240e-01    3
Event_1999_061_07_12_20  1999   3     2     7    12   20.80   8.7400e+24  5.9 5.4   35.656  141.777  22.3   0.1330    4.6790e-01    8.5380e-02   23
Event_1999_063_05_38_26  1999   3     4     5    38   26.50   1.0070e+26  6.6 6.2   28.271   57.207  23.0   0.1700    1.1260e+01    1.3160e-01   51
Event_1999_063_08_52_01  1999   3     4     8    52    1.90   4.9200e+26  7.1 6.4    5.400  121.873  27.7   0.1075    1.3910e+01    1.1800e-01  109
Event_1999_064_13_01_10  1999   3     5    13     1   10.90   8.5900e+24  5.9 5.6    5.225  122.039   6.0   0.4210    1.4580e+01    1.6150e-01   34
Event_1999_077_17_55_43  1999   3    18    17    55   43.20   8.8200e+24  5.9 5.9   41.138  142.962  24.0   0.4435    1.7510e+01    9.2840e-02   46
Event_1999_079_10_47_45  1999   3    20    10    47   45.90   2.7200e+26  6.9 6.3   51.593 -177.669  33.0   0.0560    1.0870e+00    6.1390e-02  145
Event_1999_087_19_05_11  1999   3    28    19     5   11.00   7.7700e+25  6.5 6.4   30.475   79.401  15.0   0.2055    1.5340e+01    7.6290e-02   78
Event_1999_088_06_17_58  1999   3    29     6    17   58.50   6.3600e+24  5.8 5.4   -4.053   87.167  16.2   0.6825    4.6010e+01    7.3880e-02   17
Event_1999_092_17_05_47  1999   4     2    17     5   47.10   1.9800e+25  6.1 6.1  -19.820  168.221  12.0   0.2380    6.0740e+00    8.5940e-02   46
Event_1999_096_08_22_14  1999   4     6     8    22   14.30   3.5000e+25  6.3 5.8   -6.490  147.071  18.0   0.1870    5.2080e+00    1.1150e-01   37
Event_1999_102_09_41_16  1999   4    12     9    41   16.40   8.5700e+24  5.9 5.4  -20.046  168.698  28.8   0.2880    4.6580e+00    7.4230e-02    4
Event_1999_105_13_54_43  1999   4    15    13    54   43.80   5.5500e+24  5.8 5.4   -6.334  147.088  29.9   0.5310    1.8910e+01    7.4280e-02    4
Event_1999_107_00_56_25  1999   4    17     0    56   25.00   3.9300e+24  5.7 5.6   19.316 -155.537   9.4   0.4290    7.0600e+00    7.4600e-02   16
Event_1999_119_07_46_08  1999   4    29     7    46    8.60   8.8900e+24  5.9 5.8   28.894  131.107  18.0   0.2235    2.2580e+00    6.6120e-02   56
Event_1999_125_22_41_30  1999   5     5    22    41   30.20   1.8900e+25  6.1 5.8   14.318  -94.762  15.0   0.2690    8.3710e+00    7.3000e-02   31
Event_1999_126_23_00_53  1999   5     6    23     0   53.10   2.4700e+25  6.2 5.9   29.519   51.907  16.3   0.4625    5.5600e+01    8.9830e-02   35
Event_1999_127_14_13_52  1999   5     7    14    13   52.40   2.4500e+25  6.2 5.7   56.496 -152.859  20.0   0.1065    6.7340e-01    1.0750e-01  107
